URL,Name,Content
https://tardis.fandom.com/ru/wiki/%D0%9D%D0%B5%D1%83%D0%B4%D0%B0%D1%87%D0%BD%D0%B0%D1%8F_%D0%BC%D0%BE%D0%BD%D0%B5%D1%82%D0%B0,"
					Неудачная монета				","Неудачная монета The Bad Penny Приключения Четвёртого Доктора 6 история 7 сезона Доктор: Четвёртый Доктор Спутники: Лила Враги: Лорд Тулип , Хейдин Место: Земля - Великобритания - Отель Cross-Keys - 1832 , 1970-е и 2003 Производственная информация Издатель: Big Finish Productions Автор: Дэн Старки Режиссёр: Николас Бриггс Продюсер: Дэвид Ричардсон Композитор: Джейми Робертсон Номер: 7.6 Дата выхода: 16 мая 2018 Формат: 2 эпизода по 30 мин. Приключения Четвёртого Доктора ← Предыдущее Следующее → Тень Лондона Убить Доктора! Неудачная монета — 6 аудиопьеса 7 сезона « Приключений Четвёртого Доктора » от компании Big Finish Productions , вышедшая в мае 2018 года в бокс-сете « Приключения Четвёртого Доктора: Сезон 7. Часть 2 » Здесь было показано приключение Четвёртого Доктора и Лилы в британском отеле, внутри которого оказываются сплетены несколько временных потоков. У владельца гостиницы Рона Тулипа в 1970-х непростой период. Многие из постояльцев покидают её, не заплатив. Те же, кто остаются, постоянно жалуются на странный шум и проблемы со сном. И ко всему, его только что вызвали в номер для особо важных гостей… и это составляет определённую проблему, поскольку он даже не подозревал о том, что такой номер существует в отеле. Турбулентность во времени приводят к тому, что ТАРДИС сбивается с курса, и Доктор с Лилой оказываются в самом эпицентре темпорального парадокса и чьего-то ужасного плана: они постоянно приходят в одно и то же место. Вот чем отель Кросс-Киз отличается от прочих. Можно зарегистрироваться в нём… Но выписаться уже не выйдет. "
https://tardis.fandom.com/ru/wiki/%D0%9F%D1%80%D0%BE%D0%BA%D0%BB%D0%B0%D0%BC%D0%B0%D1%86%D0%B8%D1%8F_%D1%82%D0%B5%D0%BD%D0%B5%D0%B9,"
					Прокламация теней				","Прокламация теней Shadow Proclamation Названия: Космическая полиция Лидеры: Архитектор Члены: Джудуны , огроны , слуга-альбинос Появления Впервые упомянут: Роза (2005) ТВ: Украденная Земля (2008) ; Подмастерье чародея (2015) КОМИКС: Серебряный крик ; Беглец ; Великое дождевое ограбление ; Взломан ПРОЗА: Изображения пустоты Прокламация теней (или Протокол теней / Теневая декларация ) — организация, которую Десятый Доктор описал как межгалактическую полицию ( ТВ: Украденная Земля ) . В их обязанности входило поддержание Галактического Закона ( КОМИКС: Великое дождевое ограбление ), хотя их юрисдикция, возможно, была более широкой, так как во время дела о пропаже 27 планет, Прокламация была готова объявить войну «во всей вселенной». ( ТВ: Украденная Земля ) В своём третьем ( АУДИО: Дамаск ) девятом ( ТВ: Роза ), десятом ( ТВ: Бойся её ) и одиннадцатом ( ТВ: Одиннадцатый час ) воплощениях, Доктор призывал некоторых своих врагов к ответственности, ссылаясь на законы Прокламации теней. Иногда он перенаправлял некоторых преступников, с которыми сталкивался в своих путешествиях, в Прокламацию. ( КОМИКС: Великое дождевое ограбление ) Прокламация теней располагалась на трёх астероидах, соединённых между собой мостами, откуда контролировались все действия организации. ( ТВ: Украденная Земля ) Известны несколько пунктов и статей из закона Прокламации теней, которые упоминались Доктором или кем-либо другим: ( ПРОЗА: Я — Доктор ) Прокламация теней была известна своими джудунами , которых они нанимали в качестве полицейских ( ТВ: Украденная Земля ). До джудунов в Прокламации работали огроны , однако их пришлось заменить, после того, как выяснилось, что они сотрудничали с далеками . ( КОМИКС: Беглец ) Когда Бубастион обманом заставили убить невинного человека в древнем Египте, она была заточена в теле кота за то, что не смогла защитить человечество, согласно Протоколу теней. Десятый Доктор предположил, что декламирование каких-нибудь частей кодекса Протокола дало бы ему власть над Бубастион. ( КОМИКС: Агент-провокатор ) Обнаружив, что в Помпеях 1 века находились инопланетяне, Десятый Доктор потребовал от пришельцев идентифицировать свою родную планету и обозначение вида ""как установлено Прокламацией теней"". ( ТВ: Огни Помпей ) Орестес Милтон был казнён Прокламацией теней за свои военные преступления в Лондоне Викторианской эпохи после того, как Двенадцатый Доктор , Клара Освальд и Банда Патерностер разрушили его планы. ( ПРОЗА: Силуэт ) Протокол теней ""обещал"" закрыть Джентельменов куба, но ничего не сделали, так как могли действовать только в рамках Галактического закона, так что Доктору пришлось лично вмешаться, чтобы спасти Генри Гордона Джейго и Джорджа Лайтфута . ( АУДИО: Возрождение Джейго и Лайтфута ) Девятый Доктор призывал к 15-ому Соглашению, когда говорил с Сознанием Нестин в Лондоне . ( ТВ: Роза ) Роза Тайлер упомянула Параграф 15 Теневой прокламации, пытаясь угрожать лидеру сикораксов. ( ТВ: Рождественское вторжение ) Во время дела с лунами-самоубийцами Колония Сарфф посетили Прокламацию, пытаясь отыскать Доктора по приказу умирающего Давроса . Теневой Архитектор ответила Колонии, что она понятия не имеет, где находится Повелитель Времени, и спросила, зачем вообще Давросу он понадобился, однако Сарфф удалился, не ответив на этот вопрос. ( ТВ: Подмастерье чародея ) "
https://tardis.fandom.com/ru/wiki/%D0%9A%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2%D0%BE_%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B8,"
					Крушение во времени				","Крушение во времени Time Crash Доктор Кто : мини-эпизод для Дети в нужде Доктор: Десятый Доктор Участвуют: Пятый Доктор Место: ТАРДИС Доктора Производственная информация Автор: Стивен Моффат Режиссёр: Грэм Харпер Продюсер: Фил Коллинсон Дата выхода: 16 ноября 2007 Формат: 8-минутный эпизод Доктор Кто ← Предыдущее Следующее → Последний Повелитель Времени Путешествие проклятых Крушение во времени (иногда встречается перевод Раскол во времени ) — мини-эпизод, вышедший 16 ноября 2007 года как часть благотворительной передачи « Дети в нужде ». Сюжет развивается между сериями « Последний Повелитель Времени » и « Путешествие проклятых », прямо перед концовкой первой серии, когда ТАРДИС Доктора врезается в Титаник , на чём и начинается рождественский спецвыпуск. В мини-эпизоде, написанном Стивеном Моффатом , произошла мимолётная встреча Пятого Доктора с Десятым . Это была первая встреча нескольких воплощений Доктора со времён мини-эпизода « Измерения во времени » (1993), и первое появление Питера Дэвисона в роли Пятого Доктора на ТВ со времён этого же мини-эпизода. Интересным фактом является то, что, через несколько лет, Дэвисон и Теннант станут родственниками, когда Дэвид женится на дочери Питера, Джорджии Моффетт (которая, в свою очередь, в серии « Дочь Доктора » сыграет саму дочь Доктора ) "
https://tardis.fandom.com/ru/wiki/%D0%9F%D0%B0%D1%82%D0%B5%D1%80%D1%81%D0%BE%D0%BD_%D0%94%D0%B6%D0%BE%D0%B7%D0%B5%D1%84,"
					Патерсон Джозеф				","Патерсон Джозеф Paterson Joseph Рождение: 22 июня 1964 Роль: Родрик Виктор Эспиноса Работа: Актёр Карьера Другие работы: Катастрофа (1994-98) Neverwhere (1996) Пляж (2000) Зелёное крыло (2004-06) Выжившие (2008-10) Вне времени (2016-18) Патерсон Джозеф (родился 22 июня 1964) — британский актёр, исполнивший роль Родрика в эпизодах « Злой волк » и « Пути расходятся » (2005) 1 сезона « Доктора Кто ». Также озвучил Виктора Эспиносу в аудиопьесе « Earth Aid » (2011) из серии « Потерянных историй » и Мэтью в аудиоистории « Встреча вслепую » (2018) спин-оффа « Торчвуд » от Big Finish Productions . В 1996 году он играл Маркиза де Каррабаса, персонажа из телесериала Нила Геймана « Neverwhere », которого часто сравнивают с Доктором . После заявления Дэвида Теннанта об уходе из « Доктора Кто », Патерсон считался наиболее вероятным кандидатом на роль Одиннадцатого Доктора , пока не было объявлено, что эту роль займет молодой актёр Мэтт Смит . Вне « Доктора Кто » появлялся в фильмах и сериалах « Streetwise » (1989), « Чисто английское убийство » (1992), « Пип шоу » (2003-15), « My Dad's the Prime Minister » (2004), « William and Mary » (2003-05), « Джекилл » (2007), « Вот как выглядят Митчелл и Уэбб » (2006; 2008), « Преступления прошлого » (2011-12), « Закон и порядок: Лондон » (2013-14), « Вавилон » (2014), « Ты, я и конец света » (2015), « Вне времени » (2016), « Конец ***го мира » (2019), « Крестики-нолики » (2020) , « Дежурство » (2021) и др. "
https://tardis.fandom.com/ru/wiki/%D0%9F%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D1%8F_%D0%BF%D1%80%D0%BE%D1%88%D0%BB%D1%8B%D1%85_%D0%94%D0%BE%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2,"
					Приключения прошлых Докторов				","Серия книг ""Приключения прошлых Докторов"" выпускалась BBC Books. "
https://tardis.fandom.com/ru/wiki/%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD_%D0%97%D0%B0%D1%80%D0%BE%D1%84%D1%84,"
					Герман Зарофф				","Герман Зарофф Hermann Zaroff Раса: Человек Планета: Земля Появления ТВ: Подводная угроза (1967) Актёр: Джозеф Фюрст Герман Зарофф — учёный из 20 века, известный производством дешёвой еды из морепродуктов. Однажды, он пропал без вести, однако всем было сообщено, что он погиб, когда на самом деле он нашёл подводный город - Атлантиду - и проживал там, ставя различные эксперименты над людьми. Когда Второй Доктор и его спутники были пойманы жителями Атлантиды и их собирались принести в жертву богине Атлантиды, однако Зарофф положил конец церемонии, рассказав Доктору о своих планах, которые поднимут Атлантиду со дна моря. Когда тот спас Полли от эксперименты Зароффа, он поведал Доктору настоящий план, по которому Земля будет уничтожена. Когда Зарофф начал приводить план в действие, Доктор затопил Атлантиду, вместе с лабораторией Зароффа, где тот и погиб. ( ТВ: Подводная угроза ) "
https://tardis.fandom.com/ru/wiki/%D0%A0%D0%B0%D0%BD%D1%81%D0%BE%D0%BC,"
					Рансом				","Рансом Ransom Раса: Человек Планета: Земля Занятие: Капитан Появления ТВ: Военные игры (1969) Актёр: Хьюберт Рис Капитан Рансом — офицер британской армии во время Первой мировой войны . Он был похищен Повелителями Войны и загипнотизирован, чтобы участвовать в их симулированной версии войны, в которой он служил адъютантом генерала Смайта . Он и майор Баррингтон были загипнотизированы Смайтом, чтобы осудить Второго Доктора , Джейми Маккриммона и Зои Хериот за шпионаж. Рансом позже руководил попыткой расстрела Доктора. Он, как и все выжившие жертвы Повелителей Войны, был возвращён домой Повелителями Времени . ( ТВ: Военные игры ) "
https://tardis.fandom.com/ru/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D1%80%D0%B0%D1%81%D1%81%D0%BA%D0%B0%D0%B7%D0%BE%D0%B2_%D0%BF%D0%BE_%C2%AB%D0%94%D0%BE%D0%BA%D1%82%D0%BE%D1%80%D1%83_%D0%9A%D1%82%D0%BE%C2%BB,"
					Список рассказов по «Доктору Кто»				","Ниже приведён список романов и рассказов по «Доктору Кто», которую публикуются с 1965 года по нынешнее время. Список полный, то есть в нём приведена информация начиная от книжных серий, продолживших сюжетную линию после закрытия сериала и провала фильма 1996 года, заканчивая сборниками рассказов, которые начали выходить ещё в далёком 1965, когда сериал получил высокие рейтинги. The Dalek World : Механическая планета • Сокровище далеков • Невидимые захватчики • Орбитус • Мир, который ждал • Повелители мира • Тайная борьба • Пятилистный клевер • Журнал Джо-Цыгана • Погоня Terry Nation's Dalek Annual 1977 : Машина Судного дня • Отчёт с неизвестной планеты • Беглецы Terry Nation's Dalek Annual 1978 : Потерпевший крушение • Семена разрушения • Отряд убийства "
https://tardis.fandom.com/ru/wiki/%D0%A0%D0%B0%D0%BA%D0%B2%D0%B8%D0%B4,"
					Раквид				","Раквид - растение-сорняк, которым питалась семья Блаверин. Также семья пыталась вырастить огромную плантацию раквида на Земле. Видимо, продажа этого растения являлась прибыльным делом. Также оно вызывало привыкаемость, из-за чего Сара Джейн Смит назвала его наркотиком. Главными врагами они считали тех, кто по их мнению угрожал их существованию и размножению. Слабые,но опасные растения. Раквид был гибким,мутирующим и быстро растущим.На Земле вызвал массу смертей. Мог расти везде. Масса зелёных листьев, составляющих основу растения, и на вершине был красный цветок. Растение росло, и поэтому листья и цветок становились больше, пока не достигали максимальных размеров. Споры раквида служили для самозащиты и размножения.Те, кто были затронуты спорами, страдали характерной красной и черной сыпью, становились слабее и погружались в глубокую кому, из которой они никогда не могли быть разбуженными. Споры раквида служили для самозащиты и размножения. Также растение могло мутировать, чтобы обходить системы безопасности. Споры растения появлялись из цветка и находили землю, на которой могли расти. Количество спор было огромным, они летали целыми роями. Распространялись очень быстро. За несколько часов цветки распространились по всему Лондону. Растение может расти практически в любом месте и с невероятной скоростью. Его ДНК будет быстро адаптироваться для борьбы с угрозами и отдельные растения также могут общаться друг с другом пронзительным визгом звука. Связь между раквидами может быть нарушена высокочастотным звуком в 1421,09 Гц, что приведет к разрушению всех растений и спор в рамках диапазона звука. Были привезены семьёй Блаверин.После этого на следующий день начали размножаться.За несколько часов заразили почти весь мир. Клайд и Рани смогли обнаружить их слабость.С помощью Сары Джейн Смит и Мистера Смита они смогли передать высокочастотный звук в 1421,09 Гц по всей планете.Таким образом все споры и растения раквида были уничтожены (ТВ: Дар ) . "
https://tardis.fandom.com/ru/wiki/%D0%A1%D1%84%D0%B5%D1%80%D0%B0_%D0%BD%D0%B5%D0%B1%D1%8B%D1%82%D0%B8%D1%8F,"
					Сфера небытия				","Добро пожаловать на тот свет. Также известный как Сфера Небытия, или Земля Обетованная. Сюда отправляются после смерти. Сфера небытия Nethersphere Тип: Система хранения данных Место: Галлифрей Изобрели: Повелители Времени Имеет отношение: Матрица Появления ТВ: Глубокий вдох , Внутрь далека , Смотритель , Тёмная вода / Смерть на небесах (2014) Сфера Небытия , (также известная как Земля Обетованная , Небеса , или Рай ) — система хранения данных, куда Мисси извлекала «души» недавно умерших людей ( ТВ: Смотритель , Смерть на небесах ). Согласно мифам, встречающимся на Земле, в этом месте можно было обрести покой. Это галлифрейский жёсткий диск, куда загружались разумы умерших. ( ТВ: Тёмная вода ) Как оказалось, Сфера небытия была всего лишь жёстким диском, куда в прямом смысле загружались личности умерших, и впоследствии использовались для создания армии киберлюдей . Для создания Сфера Небытия Мисси, оказавшаяся воплощением Мастера , позаимствовала технологию реализации структуры галлифрейской Матрицы . ( ТВ: Тёмная вода / Смерть на небесах ) Целью полуликого было добраться до Земли Обетованной, о чём он рассказал Двенадцатому Доктору и Кларе Освальд . Когда он был уничтожен, то добрался до места, которое ему представила Мисси . Она заявила, что Доктор является её парнем и поинтересовалась, как он с ним обошёлся. Также, она назвала ему три варианта названия этого места - Земля Обетованная , Небеса и Рай . ( ТВ: Глубокий вдох ) Позже, Мисси встретила в Раю солдата с космического корабля Аристотель , которая пожертвовала собой ради того, чтобы Доктор, Клара и Джорни добрались до нужного места, путешествуя внутри далека . На этот раз, встреча происходила в комнате, где был накрыт стол, так что Мисси предложила ей выпить чаю. ( ТВ: Внутрь далека ) Во время путешествия в Англию 1190-х, Доктор обнаружил, что космический корабль роботов , потерпевших крушение на Земле, был запрограммирован на конечную цель «Земля Обетованная». ( ТВ: Робот из Шервуда ) Полицейский по имени Мэттью был убит Сковоксом Блицером и попал в Рай, где его встретил Себ , помощник Мисси. Он сказал ему, что Мисси сегодня «немного занята». Кроме того, Себ сказал, что предпочитает называть этот мир Сфера Небытия . ( ТВ: Смотритель ) Через некоторое время, Мисси наблюдала через свой планшет то, как Доктор и Клара спасли свою реальность от бесхребетных . При этом, она сказала: «Клара, моя Клара. Я и правда хорошо выбрала» . ( ТВ: Плоскость ) Позже, она была удивлена тем, как Доктор и Клара выкрутились из ситуации с лесом и солнечной вспышкой, наблюдая за ними через свой монитор. ( ТВ: В ночном лесу ) Когда Денни Пинка сбил автомобиль, он также попал в Рай, и Клара с Доктором решили отправиться туда же: Доктор выдвинул гипотезу, что если соединить Клару с телепатическими схемами ТАРДИС, то она отправится туда, где в данный момент находится Денни. Пока путешественники во времени изучали новое для них место, Денни встретил Себ, который рассказал весь «принцип работы» Сферы небытия, упоминая, что сюда был загружён разум, или душа Денни и перемещён в новое тело, которое всё ещё связано со старым. ( ТВ: Тёмная вода / Смерть на небесах ). "
