URL,Name,Content
https://tardis.fandom.com/ru/wiki/%D0%9A%D1%83%D0%B1%D1%8B,"
					Кубы				","Кубы Cubes Появления Появления: UNIT: Доминион Кубы были разновидностью биомеханоидных гибридов из другого измерения. Их измерение было чрезвычайно холодным, что заставило многих из них взорваться из-за экстремальной жары, которую они испытали, когда пересекли измерения в Неваде, США . Седьмой Доктор , Элизабет Кляйн и майор Уайланд-Джонс разработали план использования огнеметов в сочетании с штормами, вызванными небесными головам и, чтобы заставить их отступить обратно в свое измерение. Однако, вместо этого кубы соединились друг с другом, чтобы сформировать гигантский куб, в попытке взорвать пространственный коридор. ( АУДИО: UNIT: Доминион ) "
https://tardis.fandom.com/ru/wiki/%D0%9B%D0%B5%D1%82%D1%83%D1%87%D0%B8%D0%B5_%D0%B7%D0%B5%D0%BC%D0%BB%D0%B5%D1%80%D0%BE%D0%B9%D0%BA%D0%B8,"
					Летучие землеройки				","Летучая землеройка — (orig. Fledershrew) похожее на летучую мышь млекопитающее, обитающее на Галлифрее. (ПРОЗА: Лангбэрроу ) На своей родной планете эти существа в одно время оказались на грани вымирания. Попав на Галлифрей, они прижились на деревьях, где располагаются колониями. (Не путать с видом Древесных землероек , на которых жаловались в Доме Лангбэрроу , что те регулярно грызут стропила Дома ) Пятый Доктор отзывался о Летучих землеройках, как о типичных вредителях в ТАРДИС (АУДИО: И ты подчинишься мне ) , однако в ТАРДИС Седьмого и Восьмого Доктора селилась и процветала целая колония этих существ, которых Доктор считал «безобидными и чистоплотными». (АУДИО: Чёрное и белое , Nevermore, Относительные измерения ) Вскоре после того, как Сьюзан Кэмпбелл и Алекс Кэмпбелл прибыли в ТАРДИС, чтобы отпраздновать Рождество вместе с Восьмым Доктором и Люси Миллер , целая колония летучих землероек была уничтожена рыбой блитцен. (АУДИО: Относительные измерения ) После того как ТАРДИС Мастера разбилась в Гексфорде в 1984 году, тридцать два года она оставалась пустой. В консольной за это время расплодились летучие землеройки. (АУДИО: И ты подчинишься мне ) Во время Последней Великой Войны Времени Восьмой Доктор выбросил летучих землероек из ТАРДИС вместе с Ваштой Нерадой , которые также находились на борту. Он собирался потом подобрать их. (АУДИО: День Вашты Нерады ) "
"https://tardis.fandom.com/ru/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D0%B0%D0%BA%D1%82%D1%91%D1%80%D0%BE%D0%B2,_%D1%81%D1%8B%D0%B3%D1%80%D0%B0%D0%B2%D1%88%D0%B8%D1%85_%D0%BD%D0%B5%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%B8%D0%B5_%D1%80%D0%BE%D0%BB%D0%B8","
					Список актёров, сыгравших небольшие роли				","В список включены исполнившие небольшие роли малоизвестные актёры, фильмография которых за пределами « Доктора Кто » либо мала, либо пуста. "
https://tardis.fandom.com/ru/wiki/%D0%9A%D1%81%D0%B5%D1%80%D0%BE%D0%BD%D1%86%D1%8B,"
					Ксеронцы				","Ксеронцы Xerons Тип: Гуманоиды Планета: Ксерос Личности: Сита , Дако , Тор Появления ТВ: Космический музей (1965) Ксеронцы — гуманоиды, обитающие на планете Ксерос , захваченной мороками . Первый Доктор , Йен Честертон , Барбара Райт и Вики помогли им свергнуть захватчиков и вернуть себе планету. В знак благодарности, они позволили Доктору забрать из музея пространственно-временной визуалайзер . ( ТВ: Космический музей ) "
"https://tardis.fandom.com/ru/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D0%B0%D0%BA%D1%82%D1%91%D1%80%D0%BE%D0%B2,_%D1%81%D1%8B%D0%B3%D1%80%D0%B0%D0%B2%D1%88%D0%B8%D1%85_%D0%BD%D0%B5%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%B8%D0%B5_%D1%80%D0%BE%D0%BB%D0%B8","
					Список актёров, сыгравших небольшие роли				","В список включены исполнившие небольшие роли малоизвестные актёры, фильмография которых за пределами « Доктора Кто » либо мала, либо пуста. "
https://tardis.fandom.com/ru/wiki/%D0%94%D1%83%D0%B4%D0%BE%D1%87%D0%BD%D0%B8%D0%BA,"
					Дудочник				","Дудочник Pied Piper Прозвища: Пёстрый флейтист, крысолов, клоун Боб, Элайджа Спеллман Рождение: Звёздное скопление Джеггорабакс Появления ТВ: День клоуна (2008) Внеземные файлы Сары Джейн: 2 эпизод КОМИКС: Испытание дудочника (1965) ИГРА: Свет Актёр: Брэдли Уолш Гамельнский дудочник , также известный как Пёстрый флейтист , Крысолов , Элайджа Спеллман и клоун Боб — энергетическое существо родом из звёздного скопления Джеггорабакс , жители которого питаются эмоциями. Прибыв на Землю в 1283 году, существо оказалось в Везербергландских горах в Германии и высвободилось из метеорита из-за страха чумы, которым было охвачено население ближних поселений. ( ТВ: День клоуна ) Существо прибыло на Землю с метеоритом, оказавшись в 1283 году в Везербергландских горах. К 1284 году оно высвободилось, питаясь страхом чумы, распространявшейся в то время по ближним поселениям. ( ТВ: День клоуна ) Однажды, он помог жителям города Гамельн избавиться от крыс при помощи своей волшебной флейты, однако те отказались выплатить ему необходимую сумму, и он увёл всех гамельнских детей в свои земли, в лесах которых росли деревья с карамельными яблоками и били лимонадные фонтаны. Доктор встречает дудочника ( КОМИКС: Испытание дудочника ) Первый Доктор , Джон и Джиллиан прибыли в земли дудочника и встретили пленённых им детей, решив помочь им вернуться к родителям. Они добрались до замка Крысолова, и он предложил Доктору пройти три испытания. Тот перехитрил его при помощи своих устройств, и дудочник позволил детям вернуться в Гамельн, после чего он исчез вместе со своими землями. ( КОМИКС: Испытание дудочника ) В течение следующих семисот лет существо продолжало похищать детей, чтобы питаться страхом. С 1932 по 1940 год он действовал в Америке в образе клоуна Боба. В этом же образе он явился к маленькой Саре Джейн Смит , которую он видел будущей угрозой, сильно испугав её. Сара Джейн с существом в образе Спеллмана ( ТВ: День клоуна ) В 2009 году существо основало Магический Музей Спеллмана в Лондоне, заманивая детей на экскурсии. Это стало возможным из-за того, что метеорит, в котором он прибыл на Землю, также находился в городе, будучи в руках института Фарос . Взрослая Сара Джейн смогла остановить существо, однако оно похитило Люка Смита , заперев его в зеркальном зале. При помощи Рани Чандры и Клайда Лангера Сара Джейн поборола свои детские страхи, что ослабило существо, позволив Саре Джейн заключить его обратно в метеорит, после чего она спрятала его в инопланетной коробке, откуда невозможно сбежать. ( ТВ: День клоуна ) Критики также считают что этот персонаж был основан на Пеннивайзе. "
"https://tardis.fandom.com/ru/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D0%B0%D0%BA%D1%82%D1%91%D1%80%D0%BE%D0%B2,_%D1%81%D1%8B%D0%B3%D1%80%D0%B0%D0%B2%D1%88%D0%B8%D1%85_%D0%BD%D0%B5%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%B8%D0%B5_%D1%80%D0%BE%D0%BB%D0%B8","
					Список актёров, сыгравших небольшие роли				","В список включены исполнившие небольшие роли малоизвестные актёры, фильмография которых за пределами « Доктора Кто » либо мала, либо пуста. "
https://tardis.fandom.com/ru/wiki/%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%BE%D1%84%D0%B5%D1%80_%D0%A5._%D0%91%D0%B8%D0%B4%D0%BC%D0%B8%D0%B4,"
					Кристофер Х. Бидмид				","Кристофер Х. Бидмид Christopher H. Bidmead Рождение: 18 января 1941 Работа: Сценарист, редактор сценариев Кристофер Х. Бидмид, урождённый Кристофер Хамильтон Бидмид, - британский сценарист, написавший для « Доктора Кто » три истории: « Логополис », « Кастровальва » и « Фронтиос », для всех из которых он позже написал новеллизации. Бидмид также являлся редактором сценариев в 18 сезоне . Благодаря ему, в сериале появились следующие персонажи и концепции: "
https://tardis.fandom.com/ru/wiki/%D0%9A%D1%8D%D0%BB%D0%B5%D1%80_(%D1%80%D0%B0%D1%81%D0%B0),"
					Кэлер (раса)				","Кэлеры Тип: Гуманоиды Планета: Кэлер Личности: Кэлер-Джекс Кэлер-Тек Кэлер-Мас Появления Первое: Создание Стрелка ТВ: Создание Стрелка Город под названием Милосердие Кэлеры - раса, известная своим технологическим мастерством. Внешне они очень похожи на людей, за исключением зелёной отметины на лице. Эти узоры уникальны и по ним можно идентифицировать личность. Имена кэлеров состояли из двух частей: приставки  ""Кэлер"" и личного имени. У кэлеров существовало несколько богов, и они верили, что после смерти будут подниматься на гору, неся с собой души всех, кого они обидели при жизни. (ТВ: Город под названием Милосердие ) Кэлеры славились своими технологиями. Одиннадцатый Доктор назвал кэлеров одним из самых гениальных видов Галактики . У их космических кораблей была форма яйца. Корабли оснащены системой сигнализации и самоуничтожения в случае несанкционированного проникновения. 
Кэлеры легко могли вылечить холеру. 
В 19 веке на родной планете кэлеров шла война, для сражения в которой они создали армию киборгов из солдат Кэлера. Одна рука была заменена мощным энергетическим оружием, один глаз был заменен линзой, а большая часть тела была заменена роботизированными частями. У замененного глаза была автоматическая система наведения, датчики, которые могли видеть сквозь стены, и программное обеспечение для идентификации. У киборгов также был телепорт ближнего действия. В 19 веке на Кэлере шла война, длившаяся девять лет. За это время половина планеты была истреблена. Чтоб вести войну, группа учёных создала из солдат Кэлера киборгов, и война была выиграна за неделю. Затем солдаты были выведены из строя, но один из них, Кэлер-Тек, выжил и убил всех ответственных ученых.  Двое ученых, Кэлер-Джекс и Кэлер-Мас , сбежали, но потерпели крушение на Земле. 
В 1870 году Кэлер-Тек убил Маса и выследил Джекса в Милосердии, штат Невада.  Он не хотел убивать ни в чем не повинных жителей города, поэтому изолировал их в городе и потребовал Кэлер-Джекса взамен на снятие блокады. 
Когда Одиннадцатый Доктор прибыл и узнал правду о Джексе, он сначала попытался отдать его Стрелку, но в конечном итоге помог сбежать. Вместо того, чтобы позволить видам из другого мира попасть под перекрестный огонь между ним и Теком, Кэлер-Джекс покончил с собой, активировав самоуничтожение на своем корабле.  По настоянию Доктора Кэлер-Тек осталась в Милосердии в качестве защитника города. (ТВ: Город под названием Милосердие ) Один кэлер присутствовал в Малдовариуме , когда Колония Сарфф посетила заведение в поисках Двенадцатого Доктора от имени Давроса . (ТВ: Подмастерье чародея ) Другой кэлер был на борту «Гармонии и искупления», когда он был разрушен метеоритом. (ТВ: Мужья Ривер Сонг ) "
https://tardis.fandom.com/ru/wiki/%D0%97%D0%BE%D0%B0%D0%BD%D0%BE%D0%BD,"
					Зоанон				","Зоанон Xoanon Раса: Живой суперкомпьютер Планета: Планета Севатим Появления ТВ: Лицо зла (1977) Актёр: Том Бейкер Голоса: Роб Эдвардс , Памела Салем , Энтони Фриз , Рой Херрик Зоанон — суперкомпьютер, который должен был направлять экспедицию Морди . В конечном итоге он превратился в новое живое существо и стал «самым мощным компьютером из когда-либо созданных». Он сошёл с ума, когда Доктор помог восстановить его, и стал богом для членов экспедиции, развитием которых он управлял. Зоанон находился в главном компьютерном комплексе, названном племенем Теш «Священное сердце» позже. Это была комната, стены которой состояли из нескольких экранов; в центре комнаты находился сферический подиум, в котором был шестиугольный экран, мигавший, когда Зоанон говорил. Единственное лицо, которое Зоанон когда-либо траслировал на экраны или проецировал на 3D голограммы, было лицо Доктора . ( ТВ: Лицо зла ) Зоанон был подсоединён к кораблю Морди, и был способен наблюдать и управлять различными частями корабля с помощью сенсорной связи. Такая связь позволяла ему измерять температуру, вибрацию, давление и с помощью этого узнавать, кто находится на корабле и где конкретно. Он мог даже наэлектризовать стены или же перезагрузить атомные двигатели, чтобы взорвать планету. "
