URL,Name,Content
https://tardis.fandom.com/ru/wiki/%D0%A2%D0%B5%D0%BD%D1%8C_%D0%9B%D0%BE%D0%BD%D0%B4%D0%BE%D0%BD%D0%B0,"
					Тень Лондона				","Тень Лондона The Shadow of London Приключения Четвёртого Доктора 5 история 7 сезона Доктор: Четвёртый Доктор Спутники: Лила Враги: Существо Место: Земля - Германия - « Лондон » - 1940-е Производственная информация Издатель: Big Finish Productions Автор: Джастин Ричардс Режиссёр: Николас Бриггс Продюсер: Дэвид Ричардсон Композитор: Джейми Робертсон Номер: 7.5 Дата выхода: 16 мая 2018 Формат: 2 эпизода по 30 мин. Приключения Четвёртого Доктора ← Предыдущее Следующее → Демон пробуждается Неудачная монета Тень Лондона — 5 аудиопьеса 7 сезона « Приключений Четвёртого Доктора » от компании Big Finish Productions , вышедшая в мае 2018 года в бокс-сете « Приключения Четвёртого Доктора: Сезон 7. Часть 2 » Здесь было показано приключение Четвёртого Доктора и Лилы в копии Лондона, построенной в Германии для обучения шпионов во время Второй мировой войны, где они сталкиваются с биологически модифицированным существом . ТАРДИС материализуется на задворках Лондона в 1940-х годах. Пока К-9 развлекается в библиотеке темпорального корабля, Доктор и Лила отправляются на прогулку по улицам. Но столица Англии непривычно тиха: встречаются лишь редкие прохожие, а машин и вовсе нет… Хотя каждый, кого они встречают, несомненно англичанин. А ещё за ними постоянно следят камеры, передавая изображение в секретную комнату управления. Что-то странное творится в городе. Кругом предатели… и ничто и никто не являются тем, кем кажутся. "
https://tardis.fandom.com/ru/wiki/%D0%A2%D0%B5%D0%BA%D1%82%D0%B5%D1%8E%D0%BD,"
					Тектеюн				","Тектеюн Tecteun Первая Вторая ''Авсок'' Раса: Шобоганец / Повелитель Времени Планета: Галлифрей Семья: Приёмный ребёнок : Вечное дитя Занятие: Исследователь, учёный Появления ТВ: Вечные дети (2020) Однажды, во времени , Спасшиеся от Потока (2021) Актёр: Сейлан Бакстер Джейк Нвогу Барбара Флинн Видео Тектеюн — исследовательница и космическая путешественница с планеты Галлифрей на заре освоения шабоганами (исконное название населения Галлифрея) космоса. Тектеюн обнаружила на одной из планет брошенного ребёнка, и забрала его с собой на Галлифрей. Со временем раскрылась возможность ребёнка к регенерации , и он стал известен как Вечное дитя . Будучи учёным, Тектеюн пыталась раскрыть биологический секрет регенерации. На работу ушло много лет и несколько регенераций ребёнка, и в конечном итоге ей удалось выделить нужное ДНК. Применив формулу к себе, Тектеюн регенерировала в мужское воплощение. Судя по имеющимся данным, Тектеюн была специалистом во многих науках и величайшим учёным в истории Галлифрея . Ей принадлежат выдающиеся достижения в физике (открыла способ полёта на другие планеты и даже за пределы звёздной системы) и в биологии (расшифровала код регенерации и привила его себе и другим шабоганам). Со временем цивилизация на Галлифрее развивалась, была построена Цитадель, и секрет регенерации стал доступен элите шабоганов, которые стали известны как Повелители Времени , в то время как слово «шабоганы» со временем стало обозначать группу племён, обычных галлифрейцев, живущих за Цитаделью. ( ТВ: Вечные дети ) Тектеюн освободила опустошителя Сворма из его силовой камеры. ( ТВ: Хэллоуинский апокалипсис , Спасшиеся от Потока ) Тектеюн связалась с Тринадцатым Доктором , перед тем как она вышла из своего временного потока. Она сказала, что вселенной настал конец, и что она (Доктор) виновна в появлении Потока . Под конец их разговора, Тектеюн сказала Тринадцатой не искать её. ( ТВ: Однажды, во времени ) Тринадцатый Доктор встретилась с Тектеюн на корабле, находившимся вне вселенной. Доктор обвинила свою приемную мать за то, что та забрала её в самом первом воплощении, посчитав, что она возможно кого-то ждала. Тектеюн попыталась заставить Доктора перебраться в новую вселенную, разрушая тем самым старую, пообещав вернуть её стертые воспоминания из Арки Хамелеон , но получила отказ. Сворм вместе со своей сестрой Азурь сумел пробраться на корабль и убил Тектеюн, превратив её в пыль. ( ТВ: Спасшиеся от Потока ) Первое воплощение Тектеюн выглядело как женщина средних лет с длинными волосами. Следующее воплощение выглядело как более молодой человек с тёмной кожей и короткими волосами. ( ТВ: Вечные дети ) Последнее воплощение Тектеюн выглядело как старая женщина с короткой седой стрижкой. ( ТВ: Однажды, во времени , Спасшиеся от Потока ) "
https://tardis.fandom.com/ru/wiki/%D0%94%D1%80%D0%B5%D0%B2%D0%B5%D1%81%D0%BD%D0%B0%D1%8F_%D0%B7%D0%B5%D0%BC%D0%BB%D0%B5%D1%80%D0%BE%D0%B9%D0%BA%D0%B0,"
					Древесная землеройка				","Древесная землеройка — (orig. Tafelshrew) похожее на грызуна млекопитающее, обитающее на Галлифрее . Для этих существ Галлифрей — не родная планета, но они прекрасно себя чувствуют, обитая на ней в лесах и Домах . (ПРОЗА: Лангбэрроу , Кошачья колыбель: Горнило времени ) "
https://tardis.fandom.com/ru/wiki/%D0%A2%D0%B0%D1%80%D0%B4%D0%B8%D1%81%D0%BE%D0%B4%D1%8B,"
					Тардисоды				","Тардисоды — серия мини-эпизодов сериала « Доктор Кто » , созданная для сопровождения 2 сезона (2006). Каждый Тардисод длился приблизительно 60 секунд. Первый Тардисод, приквел к серии « Новая Земля » , был показан на BBC One 1 апреля 2006 года. Новые эпизоды выпускались неделей ранее до выхода каждого эпизода в эфир. Тардисод рекламировались на телеканале BBC One. Загрузка эпизодов Тардисод с мобильных телефонов была популярнее, чем ожидалось: около 40 000 загрузок, в среднем 3,000 на каждый из эпизодов. Загрузка же с персональных компьютеров производилась гораздо чаще: 2,6 миллионов. "
https://tardis.fandom.com/ru/wiki/%D0%A2%D0%B5%D0%BD%D0%B8_%D0%92%D0%B0%D1%88%D1%82%D1%8B_%D0%9D%D0%B5%D1%80%D0%B0%D0%B4%D1%8B,"
					Тени Вашты Нерады				","Тени Вашта Нерады - четвёртая из пяти частей игры « Doctor Who: The Adventure Games ». На момент выхода этой части, предполагалось, что она станет завершающей, однако, после выхода 1 части 2 сезона, она стала финалом только лишь 1 сезона. Игра имела рождественскую тематику в своей заключительной части, так как была выпущена прямо перед Рождеством 2010 года. Примечательно, что в ней, впервые, после серий « Тишина в Библиотеке » / « Лес мертвецов » , появилась Вашта Нерада . "
https://tardis.fandom.com/ru/wiki/%D0%91%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0_%D0%A1%D0%B0%D1%82%D0%B0%D0%BD%D1%8B,"
					Бездна Сатаны				","Бездна Сатаны The Satan Pit Доктор Кто : 2 сезон 9 серия Доктор: Десятый Доктор Спутники: Роза Тайлер Участвуют: Уды Враги: Зверь Место: Кроп Тор - 43К3.1 ТАРДИС Доктора Производственная информация Автор: Мэтт Джонс Режиссёр: Джеймс Стронг Продюсер: Фил Коллинсон Номер: 174b Дата выхода: 6 июня 2006 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Невозможная планета Любовь и монстры Бездна Сатаны — 9 эпизод 2 сезона возобновлённого « Доктора Кто » , показанный 6 июня 2006 года. Это вторая часть двухсерийки, сюжет которой связан с противостоянием между Доктором и могущественным существом, Зверем , запертом на астероиде и отсылающем к происхождению таких понятий как Дьявол и Ад . Также, здесь впервые была упомянута судьба , которая ожидает Розу Тайлер . Приквел к этому эпизоду, « Тардисод 9 » , показывает гибель ещё одного члена экипажа. Десятый Доктор сталкивается с врагом, который не поддается ни на какие убеждения. Роза и остальные оставшиеся на корабле, пытаются совладать с удами. Сможет ли Доктор остановить невозможного врага от побега из его тюрьмы и спасти Вселенную? Я верю в то, что не видел и не знаю всего. Забавно, мы сами создаем правила. Если бы оно сказало, что пришло из вне Вселенной, я бы поверил, но до Вселенной, невозможно. Противоречит правилам. Наверно поэтому я и путешествую, чтобы убедиться, что я не прав "
https://tardis.fandom.com/ru/wiki/%D0%A2%D0%B5%D1%80%D1%80%D0%BE%D1%80_%D0%B0%D0%B2%D1%82%D0%BE%D0%BD%D0%BE%D0%B2,"
					Террор автонов				","Террор автонов Terror of the Autons Доктор Кто : 8 сезон 1 серия Доктор: Третий Доктор Участвуют: Джо Грант , UNIT , Бригадир , Йейтс , Бентон Враги: Мастер , Нестин , автоны Камео: Повелитель Времени Место: Земля - Англия - Тарминстер - 1970-е Производственная информация Автор: Роберт Холмс Режиссёр: Барри Леттс Продюсер: Барри Леттс Номер: 55 Дата выхода: 2-23 января 1971 Формат: 4 эпизода по 25 мин. Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Инферно Разум зла Террор автонов — 1 серия 8 сезона сериала « Доктор Кто », состоящая из 4 эпизодов, показанных в период  со 2 по 23 января 1971 года. Здесь произошло первое появление Роджера Дельгадо в роли Мастера , который становится главным противником Третьего Доктора и одним из главных персонажей сериала. Также в серии возвращаются Сознание Нестин и Автоны из серии « Прибытие из космоса » (1970), с которыми вновь сражаются силы UNIT . Кроме того, здесь произошло первое появление Кэти Мэннинг в роли новой ассистентки Доктора Джо Грант и Ричарда Франклина в роли капитана Майка Йейтса . Мастер прибывает на Землю на своей ТАРДИС , которая маскируется под цирковую машину, и сразу же связывается с Нестин , предлагая устроить второе вторжение на Землю. Доктор со своей новой спутницей - Джо Грант - должен справиться с автонами и огромным числом опасных пластиковых нарциссов. следует дополнить следует дополнить следует дополнить следует дополнить "
https://tardis.fandom.com/ru/wiki/%D0%94%D1%8D%D0%B2%D0%B8%D0%B4_%D0%A2%D0%B5%D0%BD%D0%BD%D0%B0%D0%BD%D1%82,"
					Дэвид Теннант				","Дэвид Теннант David Tennant Рождение: 18 апреля 1971 Роль: Десятый Доктор Четырнадцатый Доктор другие роли в аудиопьесах Работа: Актёр Карьера Другие работы: Гарри Поттер и кубок огня (2005) Как приручить дракона (2010) Ночь страха (2011) Звёздные войны: Войны Клонов (2012) Бродчёрч (2013-17) Джессика Джонс (2015) Благие знамения (2019) Дэвид Теннант (имя при рождении Дэвид Джон МакДональд ; родился 18 апреля 1971) — шотландский актёр, сыгравший Десятого Доктора с 2005 по 2010 год, став вторым Доктором, который появился в новых сериях « Доктора Кто ». Он заменил Кристофера Экклстона в серии « Пути расходятся » и ушёл в спецвыпуске « Конец времени », передав роль Мэтту Смиту , самому молодому исполнителю роли Доктора. До получения роли Доктора он появился во многих аудиопьесах компании Big Finish Productions , включая ежемесячные выпуски и эпизоды аудиосериалов « ЮНИТ », « Киберчеловек », « Доктор Кто: Безграничный » и « Империя далеков », где сыграл нескольких второстепенных персонажей, а иногда и главных героев (например, Галанара в « Империи далеков »). С 2017 года озвучивает Десятого Доктора в аудиопьесах Big Finish. В 2022 году стало известно, что Дэвид Теннант вернется к роли Доктора в 14 сезоне , выход которого планируется в 2023 году. Дэвид вырос в Ралстоне, городке Ренфрюшира, его отец был там местным священником. Ещё в возрасте трёх лет Дэвид сказал родителям, что хочет стать актёром, что в большой степени было заслугой того, что ему нравился «Доктор Кто» . Хотя такое желание являлось нормальным для любого ребёнка семидесятых, Теннант говорит, что он был «целеустремлён до абсурда» в достижении своей цели. Он взял себе творческий псевдоним «Дэвид Теннант» - вдохновлённый фамилией Нила Теннанта, лидера группы Pet Shop Boys - так как актёр по имени Дэвид МакДональд уже был в списках агентства Equity. Переехав в Лондон в начале девяностых, Теннант некоторое время жил вместе с актрисой по имени Арабелла Уэйр, которая позже стала ему очень хорошей подругой. Через несколько лет он станет крёстным отцом одного из её детей. Теннант начал свою карьеру в Британском театре, часто выбирая роль комических персонажей, таких как Оселок в «Как вам это понравится» , Антифол Сиракузский в « Комедии ошибок » и Капитан Джек Абсолют в « Соперницах », хотя он также сыграл трагическую роль Ромео в « Ромео и Джульетте ». Он сыграл в нескольких сериалах BBC, включая « Добро пожаловать в психушку » (1994), шестисерийный сериал от BBC Шотландия, где он сыграл депрессивного сумасшедшего по имени Кэмпбелл, а также в сериалах « Он так и знал » (2004), « Блекпул » (2004) и « Казанова » (2005). Кроме того, он снялся в нескольких фильмах, таких, как « Золотая молодёжь » Стивена Фрая (2003) и « Эксперимент Куотермасса » (2004). Он сыграл Барти Крауча-младшего в « Гарри Поттере и Кубке огня » вместе с Роджером Ллойд-Паком , который позже сыграет Джона Люмика в Восстании киберлюдей и Веке стали , и Майклом Гэмбоном . Одной из его первых ролей на большом экране был фильм « Джуд » (1996), в котором он снялся в одной сцене со своим будущим предшественником в « Докторе Кто », Кристофером Экклстоном , сыграв пьяного, который бросил вызов Джуду. Дэвид озвучил нескольких второстепенных персонажей в аудиопьесах Big Finish Productions , основанных на классическом « Докторе Кто ». Кроме того, он появился в небольшой роли в анимированном веб-касте « Крик Шалка » с альтернативным Девятым Доктором . Первоначально его не было в планах, но Теннант записывал радиопьесу в соседней студии и, узнав, что записывается за соседней дверью, попросил режиссёра дать ему небольшую роль. Кроме того, он озвучил главную роль в адаптации « Приключений Лютера Аркрайта » (2009) от Брайана Тэлбота. В бульварных газетах имя Теннанта упоминалось в качестве возможного кандидата на роль Девятого Доктора в сериале, показ которого начинался в марте 2005, хоть он никогда и не рассматривал такую возможность и не пробовался на роль; на роль Девятого взяли Кристофера Экклстона . Дэвид получил шанс немного сблизиться с возрождённым сериалом, когда его взяли на роль рассказчика в пилотной серии « Доктор Кто: Конфиденциально », который показывали перед трансляцией « Розы ». С объявлением Экклстона 30 марта о том, что он не вернётся к роли Доктора во втором сезоне, BBC утверждает Теннанта на роль Доктора, объявляя об этом на пресс-релизе 16 апреля. Косвенной отсылкой к его утверждению на роль, однако, был во время показа « Эксперимента Куотермасса » 2 апреля, в котором Дэвид сыграл доктора Бриско. Когда съёмочная команда « Эксперимента » узнала о возможной будущей роли Теннанта в Докторе Кто, будучи ещё на репетициях, актёр Джейсон Флеминг изменил свою первую реплику по отношению к доктору Бриско с « Хорошо, что ты вернулся, Гордон » на « Хорошо, что ты вернулся, Доктор ». Впервые Дэвид появился в роли Доктора в эпизоде « Пути расходятся » (2005), после сцены с регенерацией, а также появился в 7-минутном мини-эпизоде, показанном в качестве части программы « Дети в нужде », трансляция которой проходила 18 ноября 2005 года (в качестве совпадения в тот же день вышел в показ « Гарри Поттер и Кубок Огня », в котором он сыграл Барти Крауча-младшего). В то время как за Экклстоном закрепилось звание первого человека, который ещё не родился, когда сериал начался в шестидесятых, и сыгравшего Доктора, Теннант же вполне может считаться человеком, который ещё даже не был зачат в то время, так как Кристофер родился во время показа первого сезона. Съёмки с Теннантом для нового сезона « Доктора Кто » начались в конце июля 2005. Его первым полноценным выходом в свет в качестве Доктора стал 60-минутный спецвыпуск « Рождественское вторжение », который транслировался в день Рождества 2005, и за которым последовала история « Атака Граска », интерактивная серия, доступная подписчикам ВВС Рэд Баттон. следует дополнить "
https://tardis.fandom.com/ru/wiki/%D0%A2%D0%B5%D1%80%D1%80%D0%BE%D1%80_%D0%9C%D0%B0%D0%BA%D1%80%D0%B0,"
					Террор Макра				","Террор Макра The Macra Terror Доктор Кто : 4 сезон 7 серия Доктор: Второй Доктор Спутники: Полли , Бен , Джейми Враги: Макра , Ола Место: Колония Земли - будущее Производственная информация Автор: Йен Стюарт Блэк Режиссёр: Джон Дэвис Продюсер: Иннес Ллойд Номер: 34 Дата выхода: 11 марта - 1 апреля 1967 Формат: 4 эпизода по 25 мин. Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Лунная база Безликие Террор Макра — полностью утерянная 7 серия 4 сезона сериала « Доктор Кто », состоящая из 4 эпизодов, показанных в период с 11 марта по 1 апреля 1967 года. Сюжет серии развивается на земной колонии, где Второй Доктор , Полли , Бен и Джейми узнают, что человечество тайно управляется существами Макра . В этой серии представлена новая версия заставки, которая будет в сериале до конца эры Второго Доктора. В 2019 году вышла анимационная версия истории - в цветном и оригинальном чёрно-белом виде. Доктор, Полли, Бен и Джейми посещают человеческую колонию будущего, которая является огромной базой отдыха. Они думают, что нашли по-настоящему счастливое место, однако все мечты рушатся, когда Доктор выясняет, что планета тайно управляется некими существами, которые держатся в тени. Всё усугубляется, когда ночью местные жители пытаются загипнотизировать путешественников, чтобы использовать в своих целях. Доктор выясняет, что все жители колонии находятся под гипнозом крабо-подобных существ Макра , и добывают для них газ, существенно важный для выживание хозяев планеты, но смертельный для людей. Колония должна быть спасена, но как? Доктор и его спутники разобщены, когда Макра удаётся загипнотизировать Бена, которые теперь, вместе с остальными жителями колонии, твердит: «Макра не существует. Нет такой вещи, как Макра. МАКРА НЕ СУЩЕСТВУЕТ!» . следует дополнить следует дополнить следует дополнить следует дополнить "
https://tardis.fandom.com/ru/wiki/%D0%A2%D0%B5%D1%80%D1%80%D0%B8_%D0%9D%D0%B5%D0%B9%D1%88%D0%BD,"
					Терри Нейшн				","Терри Нейшн Terry Nation Рождение: 8 августа 1930 Смерть: 9 марта 1997 Работа: Сценарист, писатель Создатель далеков Карьера Другие работы: The Saint (1964-65) The Avengers (1968-69) Выжившие (1975-77) Семёрка Блейка (1978-81) Мир Ребекки: Путешествие на запретную планету (1978) Секретный агент Макгайвер (1985) Терри Нейшн (8 августа 1930 - 9 марта 1997) — валлийский телевизионный сценарист и писатель, внёсший огромный вклад в развитие « Доктора Кто » . Наиболее известен как создатель далеков , написавший большинство историй с ними в классическом сериале. Являясь автором сценария 11 историй «Доктора Кто» , Нейшн также известен своими научно-фантастическими сериалами «Выжившие» (1975-77) и « Семёрка Блейка » (1978-81), которые получили признание и стали культовыми. Помимо самого создания далеков, Нейшну принадлежит введение их сюжетного создателя - Давроса . Единственные его серии, в которых не появлялись далеки - « Ключи Маринуса » (1964) и « Вторжение андроидов » (1975). Будучи владельцем прав на использование далеков, Терри планировал использовать их образ самостоятельно, вне «Доктора Кто» , однако ни одна из этих идей не была до конца воплощена (как, например, попытка создать в США их собственный спин-офф, или включить их в финал 2 сезона «Семёрки Блейка» ). Скончался 9 марта 1997 года в Лос-Анджелесе, США. "
