URL,Name,Content
"https://tardis.fandom.com/ru/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D0%B0%D0%BA%D1%82%D1%91%D1%80%D0%BE%D0%B2,_%D1%81%D1%8B%D0%B3%D1%80%D0%B0%D0%B2%D1%88%D0%B8%D1%85_%D0%BD%D0%B5%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%B8%D0%B5_%D1%80%D0%BE%D0%BB%D0%B8","
					Список актёров, сыгравших небольшие роли				","В список включены исполнившие небольшие роли малоизвестные актёры, фильмография которых за пределами « Доктора Кто » либо мала, либо пуста. "
https://tardis.fandom.com/ru/wiki/%D0%9A%D0%B8%D1%82%D0%BB%D0%B8%D0%BD%D0%B3%D0%B8,"
					Китлинги				","Китлинги были кошкоподобными пришельцами из мира гепардов . Китлинги напоминали больших черных домашних кошек с желтыми глазами. Китлинги могли телепортироваться с планеты на планету , как люди-гепарды , хотя казалось, что у китлингов не было ограничений гепардов. (ТВ : выживание )  Китлинг могут путешествовать как во времени, так и в пространстве . (Проза: первый рубеж ) Китлинги были падальщиками, которые использовали свои силы, чтобы найти падаль на разных планетах. Люди-гепарды также могли телепатически управлять детенышами и видеть их глазами. Они использовали китлингов, чтобы найти новые источники пищи, в то время как китлинги питались объедками. ( ТВ: выживание ) Китлинги были выведены цивилизацией на планете людей-гепардов для шпионских целей, хотя эта цивилизация в конечном итоге рухнула. В 1989 году Мастер использовал их, чтобы забрать людей с Земли в мир гепардов, чтобы использовать их, для побега с планеты. Большая часть их работы была выполнена в Северо-Западной Лондонской деревне Перивейл .  После того, как мир гепардов был уничтожен, некоторые китлинги остались на Земле, в то время как другие сбежали на другие планеты. ( ТВ: выживание ) Мастеру удалось сбежать из мира гепарда с помощью китлинга, которого он назвал "" Тень "". (Проза: первый рубеж ) "
https://tardis.fandom.com/ru/wiki/%D0%9A%D0%B8%D0%B1%D0%B5%D1%80-%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA,"
					Кибер-планировщик				","Шаблон:Киберлюди Кибер-планировщики использовались киберлюдьми , чтобы создавать стратегии и планы битв.Также они были мозгом киберлюдей. Первый кибер-планировщик был создан, когда на Мондасе киберлюди отказались от своего отдельного мышления, сформировав коллективный разум, которым и управлял кибер-планировщик. Этот кибер-планировщик был перепрограммирован Пятым Доктором и кибермиты уничтожили его. ( АУДИО: Запасные части ) Первоначально кибер-планировщики выглядели как строения из металла и пластиковых труб. В 20 веке под руководством этого варианта кибер-планировщика киберлюди 4 типа пытались захватить Землю, однако были остановлены Вторым Доктором и силами ЮНИТ . ( ТВ: Вторжение ) В 2012 году Девятым легионом киберлюдей параллельного мира командовал совершенно иной кибер-планировщик. Он вместе с остальными прибыл из параллельного мира и конструкция казалась намного продвинутой - мощные конструкции создавали проекцию кибер-планировщика, который руководил вторжением. Одиннадцатый Доктор и Ривер Сонг разрушили его планы, уничтожив Киберфактор . (ИГРА: Часы вечности ) В конце 21 века конструкция кибер-планировщика из нашей вселенной приобрела несколько другой вид. Мозговой центр стал больше и приобрёл шарообразный вид. Под руководством этого кибер-планера был разработан план захвата земной станции W3, однако Зои Хериот и Второй Доктор остановили его. В далеком будущем частично кибернитизированный Одиннадцатый Доктор стал кибер-планировщиком с функциями кибер-лидера и кибер-контроллера . Он был самым умным из киберлюдей, так как ему были открыты все воспоминания Доктора касательно регенерации, путешествий во времени и продвинутых технологий. Кибер-планер из параллельной вселенной Доктор и Мистер Умник боролись за контроль над разумом, в итоге Одиннадцатый Доктор использовал шокер против кибер-планера и он убрался из его головы. Новая раса киберлюдей была уничтожена вместе с планетой. ( ТВ: Кошмар в серебряных тонах ) "
"https://tardis.fandom.com/ru/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D0%B0%D0%BA%D1%82%D1%91%D1%80%D0%BE%D0%B2,_%D1%81%D1%8B%D0%B3%D1%80%D0%B0%D0%B2%D1%88%D0%B8%D1%85_%D0%BD%D0%B5%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%B8%D0%B5_%D1%80%D0%BE%D0%BB%D0%B8","
					Список актёров, сыгравших небольшие роли				","В список включены исполнившие небольшие роли малоизвестные актёры, фильмография которых за пределами « Доктора Кто » либо мала, либо пуста. "
https://tardis.fandom.com/ru/wiki/%D0%91%D0%BE%D0%BA%D0%BA%D0%B0_%D0%9A%D0%B8%D1%82%D0%BE,"
					Бокка Кито				","Бокка Кито Bokka K'to Раса: Силурианец Планета: Земля Появления ТВ: Доктор Кто и силурианцы (1970) Актёр: Пэт Горман Бокка Кито — учёный из расы силурианцев , который тысячелетиями находился в состоянии криогенной заморозки вместе с остальным своим племенем в местности под названием Венли Мур, Великобритания. Один из силурианцев, которые столкнулись с человечеством по время их случайного пробуждения в 1970-х. По приказу лидера работал над созданием вируса, которым силурианцы хотели стереть с лица Земли человечество и вернуть себе планету. Из-за вмешательства Третьего Доктора стал временным лидером своего племени, и когда распространение вируса было остановлено, силы UNIT уничтожили племя, взорвав их пещеры. ( ТВ: Доктор Кто и силурианцы ) "
https://tardis.fandom.com/ru/wiki/%D0%9A%D0%B8%D0%B1%D0%B5%D1%80%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA_(%D0%B0%D1%83%D0%B4%D0%B8%D0%BE%D1%81%D0%B5%D1%80%D0%B8%D0%B0%D0%BB),"
					Киберчеловек (аудиосериал)				","Киберчеловек Cyberman спин-офф от Big Finish Productions Герои: Саманта , Лиам , Карен Враги: Киберлюди , Пол Хант Производственная информация Издатель: Big Finish Productions Автор: Николас Бриггс Джеймс Своллоу Дата выхода: Сентябрь 2005 - Декабрь 2009 Формат: 2 сезона 8 аудиопьес Киберчеловек — серия аудиопьес от компании Big Finish Productions , посвящённая плану киберлюдей по тайному захвату Земли во время Орионской войны между человечеством и андроидами в 26 веке. Главными героями являются Саманта Торн , Лиам Барнаби , Пол Хант и Карен Бретт . Сюжетная линия Орионской войны берёт начало из аудиопьесы « Меч Ориона » (2001) с Восьмым Доктором . Сериал создан из-за успеха « Империи далеков » , и он схож с ним по формату, идеям и производственной команде. "
https://tardis.fandom.com/ru/wiki/%D0%9A%D0%BB%D0%B0%D0%B9%D0%B4_%D0%9B%D0%B0%D0%BD%D0%B3%D0%B5%D1%80,"
					Клайд Лангер				","Клайд Лангер Clyde Langer Раса: Человек Планета: Земля Появления Первое: ТВ: Месть Сливинов (2007) Появления: см. список Актёр: Дэниэл Энтони Клайд Лангер (родился 5 июня 1994) — одноклассник Марии Джексон , Люка Смита и Рани Чандры , который расследовал вместе с ними и Сарой Джейн Смит различные необычные дела, связанные со всем внеземным. 5 июня 1994 года, у Пола и Карлы Лангер родился сын - Клайд. Отец Клайда, Пол, ушел из семьи когда Клайд был еще ребенком. Пол сбежал с сестрой Карлы. Клайд обвинял в этом свою мать. И вел себя в школе так, что его исключили. ( ТВ: Воины Кудлака , Знак Берсерка ) Примерно в 14 лет, Клайд познакомился и подружился с Люком и Марией в свой первый день в школе. Он считал себя одним из «крутых парней». Клайд был бунтарем и не любил школьные обеды, поскольку еда была гнилой из-за Сливинов в школе. На следующий день Клайд принес в школу самодельный бутерброд. Учитель, Сливин в маске негативно отреагировал на уксус в бутерброде, ведь уксус является смертоносным для Раксакорикофаллапаториан . После занятий Сливин разоблачил себя и стал преследовать Марию и Клайда. Клайд распылил дезодорант, чтобы сбить Раксакорикофаллапаториан с нужного им запаха. После встречи с Сарой Джейн, он помог победить Сливинов, несмотря на первоначальное нежелание, чтобы Клайд вмешивался. В дальнейшем, Клайд решил присоединиться к другим в борьбе со злыми инопланетянами и стал наставником Люка на пути к «крутизне». В отличие от других, Клайд не показывал угрызения совести по поводу смерти Сливинов. ( ТВ: Месть Сливинов ) Его бабушка, которая знала Миссис Рэндалл которая жила в Лаванда Лаунс, сообщила, что в доме престарелых творится, что-то странное. Оказалось, что все было правдой, менеджер и Миссис Гриббинс были в сговоре с Горгонами. ( ТВ: Глаз Горгоны ) следует дополнить "
https://tardis.fandom.com/ru/wiki/%D0%9A%D0%BB%D0%B0%D1%80%D0%B0_%D0%9E%D1%81%D0%B2%D0%B0%D0%BB%D1%8C%D0%B4_-_%D1%81%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D0%BF%D0%BE%D1%8F%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B9,"
					Клара Освальд - список появлений				",Ниже приведён список появлений Клары Освальд и её копий. New Series Adventures Doctor Who Annuals Time Trips The Scientific Secrets of Doctor Who Heroes and Monsters Collection Doctor Who Magazine Doctor Who Annual IDW Publishing 
https://tardis.fandom.com/ru/wiki/%D0%9A%D0%BB%D0%B5%D1%82%D0%BA%D0%B0_%D0%B2%D0%B5%D1%87%D0%BD%D0%BE%D1%81%D1%82%D0%B8_(%D0%B0%D1%83%D0%B4%D0%B8%D0%BE_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F),"
					Клетка вечности (аудио история)				","Клетка вечности The Eternity Cage Военный Доктор 2 история 3 сезона Доктор: Военный Доктор Спутники: Калан , Мурен , Хелейна Участвуют: Оллистра Враги: Феск , сонтаранцы Место: Ровидия - Последняя Великая Война Времени Производственная информация Издатель: Big Finish Productions Автор: Эндрю Смит Режиссёр: Николас Бриггс Продюсер: Дэвид Ричардсон Композитор: Говард Картер Номер: 3.2 Дата выхода: 6 октября 2016 Формат: 60-минутный эпизод Военный Доктор ← Предыдущее Следующее → Теневой вихрь Око Гармонии Клетка вечности — 2 аудиопьеса 3 сезона аудиосериала « Военный Доктор » от компании Big Finish Productions , вышедшего в октябре 2016 в бокс-сете под названием « Агенты хаоса ». Здесь было показано противостояние Военного Доктора и кардинала Оллистрой с сонтаранцами . Сонтаранцы идеальные воины — или так они считают — а Война Времени идеальный конфликт. Генерал Феск из Восьмого Сонтаранского Боевого Флота, которому ни Скаро, ни Галлифрей не дали чести участвовать в ней, разворачивает опасную стратегию с целью привлечь обе стороны на планету Ровидия, где сможет доказать, чего стоят его силы. Военный Доктор тем временем возглавляет спасательную операцию, а ему помогает уличный мальчишка с Ровидии по имени Кэлан. Ни далеки, ни Повелители Времени не воспринимают сонтаранцев как серьезного противника, пока они не узнают тайну Клетки вечности . Страница бокс сета третьего сезона на сайте Big Finish "
https://tardis.fandom.com/ru/wiki/%D0%9A%D0%B8%D0%BB%D0%B8_%D0%A5%D0%BE%D1%83%D0%B7,"
					Кили Хоуз				","Кили Хоуз Keeley Hawes Рождение: 10 февраля 1976 Роль: Мадам Карабраксос Мисс Делфокс Работа: Актриса Карьера Другие работы: Бархатные ножки (2002) Шекспир на новый лад (2005) Ограбление на Бейкер-Стрит (2008) По долгу службы (2014-16) Кили Хоуз (родилась 10 февраля 1976) – английская актриса сыгравшая роль мадам Карабраксос и мисс Делфокс в серии « Ограбление во времени » (2014) 8 сезона « Доктора Кто ». Вне Доктора Кто снялась в фильмах и сериалах « Karaoke » (1996), « Наш общий друг » (1998), « Мстители » (1998), « Chaos and Cadavers » (2003), « Мисс Марпл Агаты Кристи » (2005), « Под деревом зеленым » (2005), « Викарий из Дибли » (2006-7), « Смерть на похоронах » (2007), « Воспоминания неудачника » (2008), « Вверх и вниз по лестнице » (2010-12), « Внутри девятого номера » (2017), « Мисс Плохое поведение » (2020) и др. "
